fyear,ticker,statevariable,fixedcosts,couponrate,liabilities,equityobserved
12311998,TSS.N,62.975,69.17538451,0.000369173,78.554,4560.026903
12311999,TSS.N,134.563,79.37696081,0.000271739,132.48,3178.680176
12312000,TSS.N,168.072,91.12357138,0.000448248,189.627,4358.228679
12312001,TSS.N,90.65,104.5268156,0.000449392,146.865,4125.412231
12312002,TSS.N,197.65,119.8979644,0.000206252,174.544,2660.167845
12312003,TSS.N,266.492,137.6727769,0.000524008,265.263,6127.012141
12312004,TSS.N,368.852,158.7520277,0.002275602,413.517,4783.419255
12312005,TSS.N,410.285,350.7738489,0.000948172,394.443,3904.069895
12312006,TSS.N,543.014,365.0300068,0.001395342,410.652,5197.158748
12312007,TSS.N,337.532,241.0782521,0.004265401,625.967,5541.521916
12312008,TSS.N,540.758,461.4809007,0.020574536,549.174,2755.602192
12312009,TSS.N,610.811,501.5638271,0.007861831,521.507,3405.376263
12312010,TSS.N,599.196,570.2040789,0.005287571,548.456,2988.716347
12312011,TSS.N,668.059,645.0093507,0.005954785,537.383,3938.557883
12312012,TSS.N,689.702,708.1485925,0.005472768,539.398,4002.064991
12312013,TSS.N,732.945,824.6600661,0.015847473,2044.49,6315.910282
12312014,TSS.N,867.029,931.1622115,0.020383356,2011.445,6313.092582
12312015,TSS.N,955.348,1071.536737,0.020291624,2005.803,9162.672917
12312016,TSS.N,1273.105,1377.19841,0.027194375,4242.164,9012.5354
12312017,TSS.N,1473.093,1559.795086,0.027194375,3931.47,14540.39691
12311998,WDC.OQ,165.304,256.8993222,0.010787338,1124.93,1336.985819
12311999,WDC.OQ,87.456,295.7536659,0.027890004,1176.192,470.3548154
12312001,WDC.OQ,26.178,241.0397368,0.01770214,491.466,1172.341871
12312002,WDC.OQ,219.881,270.8061561,0.015174223,533.8,1236.688701
12312003,WDC.OQ,384.6,324.7052547,0.009836674,538.8,2427.561
12312004,WDC.OQ,298.2,366.2940883,0.003126861,671.6,2225.452
12312005,WDC.OQ,579.4,494.8181345,0.003714961,888.3,4014.177
12312006,WDC.OQ,538,608.5112499,0.004305705,929,4535.982
12312007,WDC.OQ,801,754.5866554,0.003375527,1185,6649.221
12312008,WDC.OQ,1671,1017.046574,0.023864158,2179,2536.888117
12312009,WDC.OQ,1533,1199.146532,0.012863268,2099,9950.696889
12312010,WDC.OQ,2189,1512.861248,0.003436426,2619,7790.203457
12312011,WDC.OQ,1930,1925.013305,0.003802281,2630,7235.814149
12312012,WDC.OQ,3550,2633.744334,0.00397736,6537,10350.64108
12312013,WDC.OQ,3880,3564.432661,0.00895328,6143,19981.4692
12312014,WDC.OQ,3633,4471.192905,0.008412198,6657,25704.66332
12312015,WDC.OQ,3064,5585.134129,0.00823391,5951,13914.53613
12312016,WDC.OQ,3246,7471.606749,0.012248469,21717,19397.95191
12312017,WDC.OQ,5729,10384.73825,0.045927774,18442,23523.90973
12311998,XLNX.OQ,360.905,228.8143703,0.035605516,391.063,4655.330375
12311999,XLNX.OQ,390.867,239.8422931,0.068045881,190.93,14497.80188
12312000,XLNX.OQ,527.738,285.9754469,0.0000157,571.984,15207.4125
12312001,XLNX.OQ,651.525,380.8442199,0.000282592,583.88,13043.72944
12312002,XLNX.OQ,509.71,343.1684331,0.000132061,431.62,6944.450983
12312003,XLNX.OQ,580.347,358.0315174,0.000132061,470.937,13224.50369
12312004,XLNX.OQ,699.164,398.2877041,0.000132061,454.411,10334.44621
12312005,XLNX.OQ,579.081,444.8092286,0.000132061,365.688,8786.226914
12312006,XLNX.OQ,805.725,467.8055493,0.000132061,444.662,8005.75985
12312007,XLNX.OQ,931.442,542.4165829,0.001532047,1406.615,6429.679398
12312008,XLNX.OQ,982.931,576.3169559,0.024982188,1465.284,4880.959853
12312009,XLNX.OQ,819.832,564.3942749,0.038851126,863.141,6938.104709
12312010,XLNX.OQ,907.84,554.2734169,0.024429242,1063.848,7509.191359
12312011,XLNX.OQ,1119.493,610.6908405,0.025903224,1726.233,8414.521429
12312012,XLNX.OQ,1246.587,650.8889193,0.031071994,1756.437,9356.946434
12312013,XLNX.OQ,1077.29,668.6283003,0.031180163,1766.155,12320.96005
12312014,XLNX.OQ,1237.559,698.5782882,0.0240191,2249.668,11448.2692
12312015,XLNX.OQ,1219.543,694.4142575,0.02449963,2262.524,12070.1165
12312016,XLNX.OQ,1133.363,693.2100948,0.025019829,2216.482,15244.10845
12312017,XLNX.OQ,1323.234,717.5086733,0.024177983,2231.493,16919.24391
12311998,XRX.N,5246,6356.310133,0.034740759,24726,38694.4243
12311999,XRX.N,6603,6225.541987,0.036261011,23386,15070.43371
12312000,XRX.N,6775,6763.170731,0.040479587,25939,3086.923255
12312001,XRX.N,7612,6077.49509,0.044655206,25305,7502.275179
12312002,XRX.N,7320,5586.851023,0.039131565,23076,5943.094994
12312003,XRX.N,6995,5393.616359,0.043541583,19912,10927.62839
12312004,XRX.N,6663,5225.216014,0.039997747,17751,14291.38908
12312005,XRX.N,6085,5016.127866,0.037639878,14745,14069.89595
12312006,XRX.N,6137,4914.889348,0.034998975,14629,16361.45381
12312007,XRX.N,6735,5308.104876,0.036910732,14955,14966.46068
12312008,XRX.N,6000,5560.454192,0.032755299,16089,6892.27269
12312009,XRX.N,6888,5241.70176,0.031530194,16841,7354.96326
12312010,XRX.N,7906,5811.707316,0.032390007,18092,15980.51191
12312011,XRX.N,6920,5669.437747,0.030323526,17742,11040.94479
12312012,XRX.N,7183,5401.980445,0.025663815,18002,8346.12504
12312013,XRX.N,6883,5406.558325,0.026739612,16268,14461.8544
12312014,XRX.N,5568,4543.546713,0.024160425,16556,15478.0857
12312015,XRX.N,4849,4366.492347,0.022706065,16075,10761.84389
12312016,XRX.N,3885,4325.134735,0.026890756,13090,8850.269055
12312017,XRX.N,2679,4082.430182,0.001341125,10439,7421.185077
12312003,SWKS.OQ,34.783,145.3769444,0.05126553,417.493,1294.094724
12312004,SWKS.OQ,207.382,162.0636882,0.04301949,417.183,1473.526406
12312005,SWKS.OQ,171.864,173.9969285,0.036928347,395.279,808.2234886
12312006,SWKS.OQ,189.956,230.8291967,0.074512386,361.403,1153.163737
12312007,SWKS.OQ,203.915,201.4644718,0.059933938,403.561,1374.242294
12312008,SWKS.OQ,299.004,215.8595251,0.055926519,291.883,918.3330752
12312009,SWKS.OQ,327.516,229.0344727,0.034001608,243.812,2474.434803
12312010,SWKS.OQ,345.061,267.5622033,0.017158606,247.456,5247.507755
12312011,SWKS.OQ,504.974,315.0294923,0.006882479,281.294,3047.572686
12312012,SWKS.OQ,422.1,349.4977805,0.002596279,231.1,3944.726247
12311998,EBAY.OQ,60.057,478.1672882,0.044716111,48.998,9713.707611
12311999,EBAY.OQ,204.475,630.7124898,0.012854937,113.964,16405.00816
12312000,EBAY.OQ,344.194,808.015828,0.012323434,155.395,8840.617434
12312001,EBAY.OQ,616.007,1014.209459,0.010371385,211.64,18405.57864
12312002,EBAY.OQ,1006.845,1276.820583,0.003311721,450.521,20938.21
12312003,EBAY.OQ,1757.214,1747.781124,0.003659761,884.484,41737.12845
12312004,EBAY.OQ,2584.627,2296.382874,0.006542117,1258.614,77122.7664
12312005,EBAY.OQ,3848.827,2988.659927,0.001997697,1741.005,60238.60883
12312006,EBAY.OQ,4585.203,3663.160394,0.002284718,2589.379,41920.82669
12312007,EBAY.OQ,5439.294,4326.687472,0.002860627,3661.435,44923.63677
12312008,EBAY.OQ,5770.176,4650.953186,0.001720941,4508.581,17826.13349
12312009,EBAY.OQ,6218.202,5342.771266,0.001309333,4620.672,30423.38831
12312010,EBAY.OQ,5772.012,5370.109851,0.00000806,6701.583,36283.05192
12312011,EBAY.OQ,7102.143,6531.175021,0.003109579,9390.339,39154.03711
12312012,EBAY.OQ,8302,7580.494388,0.000925412,16209,65990.27954
12312013,EBAY.OQ,8118,6716.634376,0.005549016,17841,71028.11318
12312014,EBAY.OQ,9117,7583.825217,0.004320939,25226,69721.65108
12312015,EBAY.OQ,7535,8280.251105,0.015654352,11179,32993.96859
12312016,EBAY.OQ,6319,9002.808552,0.016907124,13308,33191.236
12312017,EBAY.OQ,6984,10191.36855,0.016296462,17918,39422.11486
12311999,NVDA.OQ,17.506,123.3930895,0.009588177,49.123,1441.797775
12312000,NVDA.OQ,52.515,157.5007346,0.004273559,77.687,2224.444892
12312001,NVDA.OQ,331.458,203.9675516,0.007956772,609.795,9671.989093
12312002,NVDA.OQ,275.923,278.2636355,0.021874472,739.355,1814.616428
12312003,NVDA.OQ,432.984,357.5054769,0.024063022,684.328,3762.407823
12312004,NVDA.OQ,244.656,415.2125179,0.043563429,348.159,3915.976065
12312005,NVDA.OQ,336.523,460.2045784,0.000370655,442.46,6258.20264
12312006,NVDA.OQ,648.568,499.4584561,0.000156967,458.695,13158.72004
12312007,NVDA.OQ,866.232,638.9700512,0.0000314,668.344,18900.5408
12312008,NVDA.OQ,1611.547,742.6794242,0.0000478,1129.759,4334.099088
12312009,NVDA.OQ,611.988,828.9152633,0.000424653,956.075,10365.532
12312010,NVDA.OQ,777.58,831.5333111,0.003605647,920.778,8947.4
12312011,NVDA.OQ,1040.437,994.0893926,0.002380148,1313.784,8463.656623
12312012,NVDA.OQ,1317.858,1140.03379,0.002195133,1407.204,7660.670783
12312013,NVDA.OQ,1258.288,1283.820826,0.002078834,1584.542,9107.94052
12312014,NVDA.OQ,1281.291,1433.382669,0.003736989,2794.496,10897.91487
12312015,NVDA.OQ,1432.552,1673.927516,0.016576716,2783,17732.48
12312016,NVDA.OQ,1824,1981.689524,0.01620131,2901,57105.9
12312017,NVDA.OQ,2393,2269.398053,0.014219171,4079,117261
12311999,AKAM.OQ,10.497,95.32976191,0.226432628,19.37,30304.83089
12312000,AKAM.OQ,94.291,279.2521976,0.023106906,386.378,2273.928226
12312001,AKAM.OQ,114.37,307.0579028,0.046652517,404.244,684.9321692
12312002,AKAM.OQ,115.288,267.8330462,0.046128563,397.953,201.8139839
12312003,AKAM.OQ,105.165,225.7757994,0.040335025,454.295,1294.354445
12312004,AKAM.OQ,169.296,239.3749114,0.049699683,308.674,1643.328576
12312005,AKAM.OQ,219.392,280.0262107,0.021340517,267.285,3029.058379
12312006,AKAM.OQ,345.774,382.6313858,0.010813705,293.239,8309.488826
12312007,AKAM.OQ,508.697,472.2384614,0.010373284,297.495,5749.300073
12312008,AKAM.OQ,646.712,540.2644593,0.009049237,312.181,2556.246
12312009,AKAM.OQ,752.772,608.6208273,0.008139615,348.788,4340.221288
12312010,AKAM.OQ,798.635,727.5333202,0.00969321,175.071,8579.186865
12312014,AKAM.OQ,1332.918,1322.299191,0.013190546,1056.211,11206.49997
12312015,AKAM.OQ,1553.767,1555.099724,0.015724836,1060.806,9364.927096
12312016,AKAM.OQ,1685.011,1723.746985,0.016224225,1148.776,11555.63807
12312017,AKAM.OQ,1822.619,2091.660729,0.014579904,1292.121,11001.62904
12311999,JNPR.N,50.418,151.0355365,0.009485655,55.663,17672.86
12312000,JNPR.N,440.29,303.8185269,0.035030991,1373.127,40032.15538
12312001,JNPR.N,606.177,458.6634586,0.044085737,1392.219,6124.64
12312002,JNPR.N,219.489,376.162028,0.046958209,1184.138,2530.1644
12312003,JNPR.N,400.701,396.3859059,0.054043226,848.654,7270.96584
12312004,JNPR.N,824.648,576.0386879,0.005341731,1006.977,14617.69747
12312005,JNPR.N,1163.445,729.5219351,0.003582328,1095.377,12593.6128
12312007,JNPR.N,1585.195,1049.415845,0.000976138,1531.546,17317.12
12312008,JNPR.N,1837.253,1236.706271,0.004062411,1285.936,9244.42201
12312009,JNPR.N,1720.104,1224.803553,0.003068256,1765.498,14013.45813
12312010,JNPR.N,1856.065,1373.183512,0.00473306,1859.051,19316.61784
12312011,JNPR.N,2213.926,1588.040626,0.017103396,2894.162,10735.82328
12312012,JNPR.N,1936.2,1693.717999,0.018675422,2832.6,10141.35936
12312013,JNPR.N,2192,1778.970511,0.019313447,3023.8,11397.94561
12312014,JNPR.N,2079.6,1790.310188,0.019897094,3362.3,9654.935237
12312015,JNPR.N,2144.6,1771.378778,0.020652039,4033.5,10610.17833
12312016,JNPR.N,2396.9,1859.650591,0.020813805,4694,10747.93222
12311999,RHT.N,18.83,88.14938688,0.024996685,15.082,5161.377244
12312000,RHT.N,17.556,106.9473222,0.004422021,33.695,1004.891381
12312001,RHT.N,32.09,148.6490354,0.009763718,40.968,1201.048354
12312002,RHT.N,50.491,141.0665011,0.004064656,42.316,1007.536883
12312003,RHT.N,50.692,141.2084178,0.002562113,55.423,3289.634686
12312004,RHT.N,124.027,159.406426,0.001535696,703.264,2407.814838
12312005,RHT.N,227.218,209.7283442,0.008332848,772.365,4823.637591
12312006,RHT.N,323.529,250.1004238,0.007313403,836.683,4396.93093
12312007,RHT.N,420.133,340.7696242,0.006236666,964.618,4051.501587
12312008,RHT.N,483.902,412.8149101,0.005538669,1128.791,2534.980953
12312009,RHT.N,574.985,481.1165725,0.007409089,647.583,5802.283282
12312010,RHT.N,632.345,531.0965757,0.000215841,759.82,8700.037623
12312011,RHT.N,721.269,596.8679319,0.000134269,908.623,7974.639571
12312012,RHT.N,937.908,725.7081059,0.0000412,1092.282,10231.57399
12312013,RHT.N,1112.49,841.2814522,0.0000387,1293.499,10621.72997
12312014,RHT.N,1276.844,945.9126873,0.000102864,1555.454,12986.03514
12312015,RHT.N,1516.833,1120.4944,0.003763274,2496.231,15123.189
12312016,RHT.N,1767.209,1295.7286,0.008196997,2820.667,12426.67311
12312017,RHT.N,2037.895,1518.400319,0.007245431,3287.865,21258.21643
12311998,FLIR.OQ,27.213,83.52029086,0.032641738,120.398,116.7615
12311999,FLIR.OQ,54.673,101.2787564,0.055914392,140.268,233.81475
12312000,FLIR.OQ,79.848,111.0663962,0.087137411,137.966,80.653491
12312001,FLIR.OQ,89.417,102.1184549,0.12279586,80.19,553.0664232
12312002,FLIR.OQ,116.65,108.1167469,0.033059598,61.495,827.8586208
12312003,FLIR.OQ,97.12,123.3716967,0.017021441,285.581,1200.137995
12312004,FLIR.OQ,178.747,165.2146858,0.025505975,317.259,2181.127965
12312005,FLIR.OQ,180.288,177.9167531,0.023829721,332.442,1549.129079
12312006,FLIR.OQ,241.485,207.7387008,0.02242386,399.396,2085.895114
12312007,FLIR.OQ,300.352,277.8986677,0.038173154,401.041,4249.874437
12312008,FLIR.OQ,464.339,353.7542397,0.036169869,396.352,4262.081646
12312009,FLIR.OQ,498.583,350.7531783,0.023666157,290.795,4967.835268
12312010,FLIR.OQ,544.83,432.1438598,0.008613995,334.804,4718.200239
12312011,FLIR.OQ,617.61,537.7205333,0.009624881,570.085,3910.705652
12312012,FLIR.OQ,589.704,492.8205183,0.019735795,590.754,3347.934293
12312013,FLIR.OQ,691.795,553.8594862,0.019303295,729.979,4263.81538
12312014,FLIR.OQ,572.832,596.2509852,0.01973259,739.538,4552.230148
12312015,FLIR.OQ,603.444,614.8333994,0.018610489,756.885,3877.426012
12312016,FLIR.OQ,652.786,670.8945538,0.019196286,941.38,4926.541805
12312017,FLIR.OQ,698.923,770.7382162,0.017226603,975.468,6460.330789
12312006,ANSS.OQ,184.377,170.3484219,0.02114416,367.903,1675.523574
12312007,ANSS.OQ,249.058,204.7791583,0.020793582,328.082,3245.575244
12312008,ANSS.OQ,340.937,234.9403279,0.013705684,681.615,2501.736096
12312009,ANSS.OQ,321.354,246.984597,0.01711955,607.551,3854.921122
12312010,ANSS.OQ,326.468,268.3287684,0.007518255,596.947,4738.284032
12312011,ANSS.OQ,491.35,302.7533641,0.004801173,693.997,5291.549369
12312012,ANSS.OQ,505.354,337.3022625,0.003988752,667.126,6238.220092
12312013,ANSS.OQ,553.059,362.8103971,0.001994418,586.136,8079.934386
12312014,ANSS.OQ,632.326,403.2985201,0.001201021,535.378,7536.49126
12312015,ANSS.OQ,621.746,425.3330401,0.001157846,535.477,8231.77813
12312016,ANSS.OQ,627.164,457.6849378,0.00138823,592.121,8002.894901
12312001,ACN.N,6024.028,4017.219746,0.008057354,5371.242,9275.762915
12312002,ACN.N,4320.493,3525.932975,0.010808405,4520.926,7397.889429
12312003,ACN.N,4343.412,3118.51993,0.004468063,4703.604,13277.63103
12312004,ACN.N,4606.793,3195.899563,0.003935926,5600.715,15598.29353
12312005,ACN.N,4981.272,3466.901126,0.003817673,6279.479,24380.27133
12312006,ACN.N,5890.217,3624.809071,0.003139551,6735.359,30160.8583
12312007,ACN.N,6178.089,3982.37003,0.003151702,7943.644,28220.56974
12312008,ACN.N,6977.267,4643.715872,0.002486245,9205.85,24315.44217
12312009,ACN.N,7122.417,4469.555843,0.001605384,8869.528,30312.57861
12312010,ACN.N,7432.717,4889.098799,0.001541023,9560.53,34479.04909
12312011,ACN.N,8371.481,5521.663538,0.001318028,11380.638,37621.51673
12312012,ACN.N,9386.447,5768.956235,0.001256791,12040.987,46283.80343
12312013,ACN.N,8634.7,6022.174999,0.001226919,11439.22,55669.76969
12312014,ACN.N,8905.675,6165.541546,0.001513167,11645.115,59346.19769
12312015,ACN.N,9415.935,6129.534016,0.001281688,11555.076,68752.03913
12312016,ACN.N,10150.667,6353.578927,0.001311231,12419.628,76126.45785
12312017,ACN.N,10876.88,6843.90429,0.001213511,12979.69,98381.7279
12312002,NFLX.OQ,100.431,169.1086687,0.290766017,41.174,243.6200316
12312003,NFLX.OQ,156.483,182.7537097,0.006587261,63.304,1354.524676
12312004,NFLX.OQ,268.077,246.6277073,0.001779918,95.51,645.6093668
12312005,NFLX.OQ,339.187,313.7751403,0.002940135,138.429,1471.361441
12312006,NFLX.OQ,510.823,403.5566581,0.006218905,194.568,1770.355067
12312007,NFLX.OQ,549.655,422.5732257,0.004767523,249.186,1750.982462
12312008,NFLX.OQ,536.336,412.689279,0.009162445,268.269,1759.399467
12312009,NFLX.OQ,620.995,467.0418893,0.013472995,480.591,3010.266012
12312010,NFLX.OQ,662.041,568.1859398,0.02905176,691.903,9181.641872
12312011,NFLX.OQ,867.312,744.3463134,0.008253015,2426.386,3835.979904
12312012,NFLX.OQ,618.819,804.9950934,0.005897524,3223.217,5146.815793
12312013,NFLX.OQ,776.742,900.5587771,0.00702819,4079.002,21945.50956
12312014,NFLX.OQ,946.631,1166.609504,0.010264828,5184.792,20638.65544
12312015,NFLX.OQ,617.758,1619.462299,0.01701572,7979.445,48884.67238
12312016,NFLX.OQ,276.232,2019.341334,0.016626218,10906.81,53128.15385
12312017,NFLX.OQ,568.955,2642.015202,0.013823858,15430.786,83067.06771
12312002,STX.OQ,1480,1112.237436,0.031377343,2454,4576.023282
12312003,STX.OQ,1288,971.9192462,0.022262608,2201,7661.697252
12312004,STX.OQ,970,931.1323089,0.021562051,2087,8025.167615
12312005,STX.OQ,1782,981.958374,0.017758047,2703,9605.249613
12312006,STX.OQ,1945,1149.483556,0.009464451,4332,15213.74829
12312007,STX.OQ,1673,1426.798566,0.029778247,4735,13566.76457
12312008,STX.OQ,3334,1529.99896,0.024756053,5534,2163.25799
12312009,STX.OQ,1503,1453.185393,0.02584493,5533,9057.713883
12312010,STX.OQ,2543,1425.463895,0.031504617,5523,7087.478429
12312011,STX.OQ,1923,1516.946157,0.031647442,6762,7623.739785
12312012,STX.OQ,4031,1672.749831,0.036465426,6609,11483.37241
12312013,STX.OQ,3901,1805.998853,0.038173261,5737,18420.48
12312014,STX.OQ,3478,1922.823774,0.02972973,6660,21761.38579
12312015,STX.OQ,3720,2129.362115,0.03163908,6827,10962.50821
12312016,STX.OQ,2515,1947.758739,0.03021148,6620,11241.93447
12312017,STX.OQ,2744,2000.166242,0.028087045,7904,12105.08939
12312004,CRM.N,93.318,131.9404909,0.000306253,71.836,1746.514
12312005,CRM.N,182.488,211.5796393,0.000276144,133.988,3471.015
12312006,CRM.N,293.546,317.16298,0.000292417,235.964,4137.075
12312007,CRM.N,448.609,505.4879138,0.000510033,378.407,7403.689
12312008,CRM.N,697.309,729.487806,0.0000732,628.591,3905.22
12312009,CRM.N,922.69,1025.729272,0.000134197,797.335,9213.873
12312010,CRM.N,1073.4,1270.319405,0.001424973,1403.535,17344.8528
12312011,CRM.N,1531.932,1730.901937,0.013726432,1814.674,13798.56
12312012,CRM.N,2125.943,2460.051416,0.006614809,2576.794,23870.2
12312013,CRM.N,2804.77,3369.845007,0.00963715,3211.323,33279.57
12312014,CRM.N,3680.352,4636.238741,0.01262769,6114.42,37424.61
12312015,CRM.N,4627.04,6021.583681,0.010947326,6689.944,52057.6
12312016,CRM.N,5655.476,7606.783063,0.009340789,7760.051,47696.082
12312017,CRM.N,7039.175,9973.639983,0.008823976,10084.796,73840.729
12312004,GOOGL.OQ,1461.806,3071.925997,0.002243068,384.295,52711.861
12312005,GOOGL.OQ,3314.882,4126.455251,0.000909884,852.856,122611.0985
12312006,GOOGL.OQ,5182.07,5737.136685,0.00017928,1433.511,140979.209
12312007,GOOGL.OQ,8517.262,7970.529105,0.000504889,2646.127,216322.9386
12312008,GOOGL.OQ,11603.304,10361.152,0.000443221,3528.713,96834.10286
12312009,GOOGL.OQ,12967.433,12009.26128,0.000443221,4492.554,196701.2747
12312010,GOOGL.OQ,15847,15333.19416,0.000430663,11610,189936.8245
12312011,GOOGL.OQ,21936,20731.28251,0.004019683,14429,209198.9304
12312012,GOOGL.OQ,25650,25922.63141,0.003849115,22083,232440.9595
12312013,GOOGL.OQ,29726,32423.37563,0.003430604,23611,374415.1001
12312014,GOOGL.OQ,37107,41084.22735,0.003987839,25327,358535.9326
12312015,GOOGL.OQ,41859,49425.10897,0.003833395,27130,528447.5629
12312016,GOOGL.OQ,53630,60755.38925,0.004356839,28461,539067.8977
12312017,GOOGL.OQ,56965,74443.6753,0.002433416,44793,729458.1897
12312006,MA.N,3268.367,2896.876912,0.022535914,2713.491,13293.12921
12312007,MA.N,3665.583,3216.340787,0.017743178,3228.114,28351.05078
12312008,MA.N,3448.082,3403.735008,0.022799928,4543.874,18471.42291
12312009,MA.N,4191.162,3237.408061,0.029052054,3958.412,33213.77464
12312010,MA.N,4385,3176.29351,0.014360674,3621,29331.77923
12312011,MA.N,5730,3607.795532,0.00519103,4816,47323.84369
12312012,MA.N,6145,3843.361692,0.003614676,5533,61046.92148
12312013,MA.N,7651,4259.657458,0.002074996,6747,99769.66741
12312014,MA.N,7421,4869.598996,0.005643739,8505,100007.6102
12312015,MA.N,8457,5340.390911,0.005987436,10188,109312.7662
12312016,MA.N,9115,5712.56966,0.007312755,12991,112502.6907
12312017,MA.N,10952,6700.053515,0.009770954,15761,160239.3281
12312009,VRSK.OQ,524.27,432.2621907,0.034174757,1031.902,5451.70961
12312010,VRSK.OQ,537.07,501.2436116,0.026033171,1331.532,5871.082482
12312011,VRSK.OQ,629.063,637.838704,0.032841627,1639.596,6562.864093
12312012,VRSK.OQ,760.805,785.0308697,0.034449779,2104.745,8501.720768
12312013,VRSK.OQ,812.038,935.8432993,0.038907189,1956.862,11056.20159
12312014,VRSK.OQ,746.752,1065.119006,0.032797838,2134.287,10563.14272
12312015,VRSK.OQ,1023.387,1434.336706,0.028756188,4221.7,13025.39254
12312016,VRSK.OQ,967.7,1746.739797,0.036376864,3298.8,13591.99483
12312017,VRSK.OQ,1185.7,2139.409727,0.029158221,4094.9,15810.42355
12312004,GOOG.OQ,1461.806,3071.925997,0.002243068,384.295,52711.861
12312005,GOOG.OQ,3314.882,4126.455251,0.000909884,852.856,122611.0985
12312006,GOOG.OQ,5182.07,5737.136685,0.00017928,1433.511,140979.209
12312007,GOOG.OQ,8517.262,7970.529105,0.000504889,2646.127,216322.9386
12312008,GOOG.OQ,11603.304,10361.152,0.000443221,3528.713,96834.10286
12312010,GOOG.OQ,15847,15333.19416,0.000430663,11610,189936.8245
12312011,GOOG.OQ,21936,20731.28251,0.004019683,14429,209198.9304
12312012,GOOG.OQ,25650,25922.63141,0.003849115,22083,232440.9595
12312013,GOOG.OQ,29726,32423.37563,0.003430604,23611,374415.1001
12312014,GOOG.OQ,37107,41084.22735,0.003987839,25327,358535.9326
12312015,GOOG.OQ,41859,49425.10897,0.003833395,27130,528447.5629
12312016,GOOG.OQ,53630,60755.38925,0.004356839,28461,539067.8977
12312017,GOOG.OQ,56965,74443.6753,0.002433416,44793,729458.1897
12311999,QRVO.OQ,38.169,123.444686,0.048091501,44.852,5406.83625
12312000,QRVO.OQ,50.989,136.4409883,0.033768301,41.459,4451.060894
12312001,QRVO.OQ,107.651,156.2260038,0.02713445,344.433,3204.379666
12312002,QRVO.OQ,129.482,164.9247254,0.050675626,339.315,1240.027879
12312003,QRVO.OQ,131.603,183.7221463,0.065080908,375.425,1865.809358
12312004,QRVO.OQ,196.325,182.8992597,0.033426177,384.878,1281.561265
12312005,QRVO.OQ,135.325,182.2240588,0.020872902,311.696,1023.800697
12312006,QRVO.OQ,139.584,188.7385368,0.012336587,339.478,1307.149269
12312007,QRVO.OQ,274.311,198.296687,0.012720053,369.967,1116.462385
12312008,QRVO.OQ,183.838,225.9575025,0.031510819,778.558,205.2361997
12312009,QRVO.OQ,253.352,242.7949768,0.039430164,656.68,1279.138259
12312010,QRVO.OQ,314.563,230.1001031,0.049588365,483.924,2020.070487
12312011,QRVO.OQ,338,225.4008747,0.049106401,349.038,1501.005989
12312012,QRVO.OQ,248.534,224.7032852,0.037628356,292.253,1252.18313
12312013,QRVO.OQ,210.7,239.4263278,0.022294657,292.985,1456.901149
12312014,QRVO.OQ,288.236,256.962996,0.024524412,243.961,4823.150379
12312015,QRVO.OQ,556.931,350.4822833,0.001975754,719.219,7194.263008
12312016,QRVO.OQ,1245.342,656.1911831,0.014598531,1597.147,6735.081674
12312017,QRVO.OQ,1110.579,432.137689,0.043781346,1625.601,8468.06306
12311998,VZ.N,18461,16168.66764,0.036867415,74239,83822.95741
12311999,VZ.N,19633,16450.40677,0.030938808,84554,95593.38431
12312000,VZ.N,19327,17749.22174,0.032309581,108327,135292.2153
12312001,VZ.N,43631,38781.47465,0.028215353,116107,128827.9776
12312002,VZ.N,46990,40024.53844,0.028250372,110795,106010.8004
12312003,VZ.N,50158,43260.79723,0.025861272,108154,96875.18712
12312004,VZ.N,43473,37718.64667,0.0226039,103345,112170.5026
12312005,VZ.N,43597,38089.49426,0.020869071,102017,83281.09149
12312006,VZ.N,51410,44316.75973,0.020985956,111932,108722.7495
12312007,VZ.N,54635,45318.87538,0.017571333,104090,126278.3983
12312008,VZ.N,55014,45610.2865,0.014735068,123447,96309.9
12312009,VZ.N,64355,51554.4517,0.021728167,142764,94110.67109
12312010,VZ.N,65167,50950.84336,0.018956669,133093,101142.2825
12312011,VZ.N,65988,55928.94801,0.045229086,144553,113583.3571
12312012,VZ.N,66202,55028.26679,0.018405171,139689,123708.93
12312013,VZ.N,75084,57187.31585,0.014925958,178682,140638.68
12312014,VZ.N,69455,60372.62681,0.022449073,218940,194370.9
12312015,VZ.N,76346,59610.74726,0.021737882,226333,188063.3164
12312016,VZ.N,56886,57031.24117,0.019877537,220148,217610.7204
12312017,VZ.N,60148,58388.68945,0.022277554,212456,215924.8034
12311998,T.N,14694,7786.876328,0.032821122,52192,98524.55125
12311999,T.N,18190,8230.323404,0.026837083,56489,167364.8358
12312000,T.N,15747,9103.30107,0.024652432,68188,161632.3714
12312001,T.N,16404,9803.929947,0.025219627,63403,131672.3305
12312002,T.N,26024,19881.08148,0.023925765,61858,90010.7152
12312003,T.N,24359,20823.45708,0.021134145,61985,86309.15397
12312004,T.N,21644,22033.6757,0.014951047,69761,85438.21643
12312005,T.N,24900,24488.3705,0.016010204,90942,95694.97162
12312006,T.N,31537,29393.29585,0.011883116,155094,137383.7534
12312007,T.N,67991,48721.44556,0.021880869,160277,252051.3761
12312008,T.N,86087,69028.18349,0.021988783,168495,167950.5
12312009,T.N,69626,53517.38812,0.023279364,165898,165405.03
